SA2_2023_V1_00_Origin_CODE,SA2_2023_V1_00_Origin_NAME,SA2_2023_V1_00_Destination_CODE,SA2_2023_V1_00_Destination_NAME,work_2018_Work_at_home,work_2018_Drive_a_private_car_truck_or_van,work_2018_Drive_a_company_car_truck_or_van,work_2018_Passenger_in_a_car_truck_van_or_company_bus,work_2018_Public_bus,work_2018_Train,work_2018_Bicycle,work_2018_Walk_or_jog,work_2018_Ferry,work_2018_Other,work_2018_Total_stated,work_2023_Work_at_home,work_2023_Drive_a_private_car_truck_or_van,work_2023_Drive_a_company_car_truck_or_van,work_2023_Passenger_in_a_car_truck_van_or_company_bus,work_2023_Public_bus,work_2023_Train,work_2023_Bicycle,work_2023_Walk_or_jog,work_2023_Ferry,work_2023_Other,work_2023_Total_stated
332000,Mount Pleasant,317501,Burnside West,0,24,0,0,0,0,0,0,0,0,33,0,24,0,0,0,0,0,0,0,0,30
332000,Mount Pleasant,319101,Islington-Hornby Industrial,0,18,9,0,0,0,0,0,0,0,33,0,18,6,0,0,0,0,0,0,0,30
332000,Mount Pleasant,320000,Northlands (Christchurch City),0,12,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,9
332000,Mount Pleasant,320400,Hornby Central,0,18,6,0,0,0,0,0,0,0,27,0,9,0,0,0,0,0,0,0,0,12
332000,Mount Pleasant,320501,Northcote (Christchurch City),0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332000,Mount Pleasant,321200,Ilam University,0,15,0,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,21
332000,Mount Pleasant,321400,Strowan,0,12,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
332000,Mount Pleasant,321800,Bush Inn,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
332000,Mount Pleasant,322200,Rutland,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
332000,Mount Pleasant,322300,Sockburn South,0,12,9,0,0,0,0,0,0,0,24,0,21,9,0,0,0,0,0,0,0,36
332000,Mount Pleasant,323000,Merivale,0,24,0,0,0,0,0,0,0,0,27,0,18,0,0,0,0,0,0,0,0,24
332000,Mount Pleasant,323200,Mona Vale,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332000,Mount Pleasant,323500,Middleton,0,36,12,0,0,0,0,0,0,0,51,0,30,12,0,0,0,0,0,0,0,45
332000,Mount Pleasant,324001,Burwood North,0,15,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,15
332000,Mount Pleasant,324200,Riccarton Central,0,18,6,0,0,0,0,0,0,0,27,0,12,0,0,0,0,0,0,0,0,15
332000,Mount Pleasant,324600,Shirley East,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6
332000,Mount Pleasant,324800,St Albans East,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
332000,Mount Pleasant,324900,Hagley Park,0,39,0,0,0,0,9,0,0,0,51,0,51,0,0,9,0,21,0,0,0,90
332000,Mount Pleasant,325000,Hillmorton,0,15,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,9
332000,Mount Pleasant,325500,Tower Junction,0,27,12,0,0,0,0,0,0,0,45,0,24,0,0,0,0,0,0,0,0,30
332000,Mount Pleasant,325700,Christchurch Central-West,0,78,6,0,0,0,9,0,0,0,108,0,84,6,0,9,0,15,0,0,0,120
332000,Mount Pleasant,325800,Christchurch Central-North,0,21,0,0,0,0,0,0,0,0,30,0,27,0,0,0,0,0,0,0,0,36
332000,Mount Pleasant,326100,Addington West,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
332000,Mount Pleasant,326400,Addington North,0,24,18,0,0,0,0,0,0,0,45,0,18,9,0,0,0,6,0,0,0,33
332000,Mount Pleasant,326600,Christchurch Central,0,60,0,0,0,0,9,0,0,0,78,0,90,12,0,15,0,9,0,0,0,132
332000,Mount Pleasant,327000,Christchurch Central-East,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
332000,Mount Pleasant,327100,Christchurch Central-South,0,51,15,0,0,0,9,0,0,0,78,0,51,12,0,0,0,6,0,0,0,75
332000,Mount Pleasant,327200,North Beach,0,6,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,12
332000,Mount Pleasant,327600,Spreydon North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
332000,Mount Pleasant,327800,Avonside,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332000,Mount Pleasant,328100,Sydenham Central,0,45,18,0,0,0,0,0,0,0,69,0,33,12,0,0,0,0,0,0,0,54
332000,Mount Pleasant,328400,Wainoni,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
332000,Mount Pleasant,328800,Lancaster Park,0,21,9,0,0,0,0,0,0,0,33,0,18,6,0,0,0,0,0,0,0,27
332000,Mount Pleasant,329100,Somerfield East,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332000,Mount Pleasant,329200,Somerfield West,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
332000,Mount Pleasant,329300,Linwood East,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
332000,Mount Pleasant,330100,Woolston North,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
332000,Mount Pleasant,330300,Cashmere West,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
332000,Mount Pleasant,330500,Ensors,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332000,Mount Pleasant,330700,Bromley North,0,18,6,0,0,0,0,0,0,0,27,0,21,6,0,0,0,0,0,0,0,30
332000,Mount Pleasant,331100,Woolston East,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
332000,Mount Pleasant,331500,Woolston South,0,36,15,0,0,0,0,0,0,0,54,0,36,9,0,0,0,0,0,0,0,51
332000,Mount Pleasant,331801,Brookhaven-Ferrymead,0,57,12,0,0,0,0,0,0,0,87,0,48,9,0,0,0,9,0,0,0,75
332000,Mount Pleasant,331900,Heathcote Valley,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
332000,Mount Pleasant,332000,Mount Pleasant,273,21,0,0,0,0,0,0,0,0,303,465,15,12,0,0,0,0,0,0,0,501
332000,Mount Pleasant,332100,Redcliffs,0,9,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,18
332000,Mount Pleasant,332501,Lyttelton,0,12,6,0,0,0,0,0,0,0,21,0,24,0,0,0,0,0,0,0,0,30
332000,Mount Pleasant,332700,Sumner,0,12,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,0,21
332000,Mount Pleasant,336001,Lincoln West,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
332100,Redcliffs,316700,Christchurch Airport,0,12,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,15
332100,Redcliffs,317501,Burnside West,0,12,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,18
332100,Redcliffs,319101,Islington-Hornby Industrial,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
332100,Redcliffs,320400,Hornby Central,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
332100,Redcliffs,321200,Ilam University,0,6,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,12
332100,Redcliffs,321400,Strowan,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
332100,Redcliffs,322200,Rutland,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6
332100,Redcliffs,322300,Sockburn South,0,6,9,0,0,0,0,0,0,0,21,0,9,0,0,0,0,0,0,0,0,15
332100,Redcliffs,322700,Wharenui,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
332100,Redcliffs,323000,Merivale,0,12,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,15
332100,Redcliffs,323500,Middleton,0,21,9,0,0,0,0,0,0,0,33,0,9,0,0,0,0,0,0,0,0,12
332100,Redcliffs,324001,Burwood North,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9
332100,Redcliffs,324200,Riccarton Central,0,6,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,6
332100,Redcliffs,324900,Hagley Park,0,21,0,0,0,0,0,0,0,0,24,0,21,0,0,0,0,9,0,0,0,36
332100,Redcliffs,325500,Tower Junction,0,18,0,0,0,0,0,0,0,0,27,0,12,0,0,0,0,0,0,0,0,15
332100,Redcliffs,325700,Christchurch Central-West,0,33,0,0,0,0,0,0,0,0,48,0,42,6,0,0,0,6,0,0,0,63
332100,Redcliffs,325800,Christchurch Central-North,0,12,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,12
332100,Redcliffs,326400,Addington North,0,21,0,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,0,21
332100,Redcliffs,326600,Christchurch Central,0,30,6,0,0,0,6,0,0,0,48,0,48,9,0,9,0,12,0,0,0,84
332100,Redcliffs,327000,Christchurch Central-East,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
332100,Redcliffs,327100,Christchurch Central-South,0,27,6,0,0,0,0,0,0,0,36,0,36,9,0,0,0,9,0,0,0,57
332100,Redcliffs,328100,Sydenham Central,0,30,9,0,0,0,0,0,0,0,45,0,27,0,0,0,0,0,0,0,0,30
332100,Redcliffs,328800,Lancaster Park,0,12,6,0,0,0,0,0,0,0,21,0,9,0,0,0,0,0,0,0,0,18
332100,Redcliffs,329300,Linwood East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
332100,Redcliffs,330700,Bromley North,0,12,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,9
332100,Redcliffs,331100,Woolston East,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
332100,Redcliffs,331500,Woolston South,0,15,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,27
332100,Redcliffs,331801,Brookhaven-Ferrymead,0,24,0,0,0,0,0,0,0,0,33,0,24,0,0,0,0,0,0,0,0,33
332100,Redcliffs,332100,Redcliffs,156,15,6,0,0,0,0,12,0,0,192,237,12,0,0,0,0,0,6,0,0,261
332100,Redcliffs,332501,Lyttelton,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
332100,Redcliffs,332700,Sumner,0,15,0,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,27
332200,Governors Bay,316700,Christchurch Airport,0,6,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,15
332200,Governors Bay,317501,Burnside West,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
332200,Governors Bay,319101,Islington-Hornby Industrial,0,6,6,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,12
332200,Governors Bay,320400,Hornby Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
332200,Governors Bay,321200,Ilam University,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332200,Governors Bay,322300,Sockburn South,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
332200,Governors Bay,323500,Middleton,0,9,0,0,0,0,0,0,0,0,15,0,9,6,0,0,0,0,0,0,0,15
332200,Governors Bay,324200,Riccarton Central,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332200,Governors Bay,324900,Hagley Park,0,12,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,12
332200,Governors Bay,325000,Hillmorton,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
332200,Governors Bay,325500,Tower Junction,0,12,0,0,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,0,9
332200,Governors Bay,325700,Christchurch Central-West,0,15,0,0,0,0,0,0,0,0,21,0,24,0,0,0,0,0,0,0,0,27
332200,Governors Bay,325800,Christchurch Central-North,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
332200,Governors Bay,326400,Addington North,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
332200,Governors Bay,326600,Christchurch Central,0,12,0,0,0,0,0,0,0,0,18,0,30,0,0,0,0,0,0,0,0,33
332200,Governors Bay,327100,Christchurch Central-South,0,21,0,0,0,0,0,0,0,0,27,0,15,0,0,0,0,0,0,0,0,15
332200,Governors Bay,328100,Sydenham Central,0,15,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,9
332200,Governors Bay,328800,Lancaster Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
332200,Governors Bay,330300,Cashmere West,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
332200,Governors Bay,331500,Woolston South,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
332200,Governors Bay,332200,Governors Bay,69,21,0,0,0,0,0,12,0,0,114,102,6,0,0,0,0,0,9,0,0,123
332200,Governors Bay,332501,Lyttelton,0,12,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,18
332400,Clifton Hill,316700,Christchurch Airport,0,9,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,15
332400,Clifton Hill,317501,Burnside West,0,12,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,9
332400,Clifton Hill,319101,Islington-Hornby Industrial,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,12
332400,Clifton Hill,320000,Northlands (Christchurch City),0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332400,Clifton Hill,320400,Hornby Central,0,12,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,12
332400,Clifton Hill,320600,Jellie Park,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332400,Clifton Hill,321200,Ilam University,0,12,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,15
332400,Clifton Hill,322300,Sockburn South,0,12,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,9
332400,Clifton Hill,323000,Merivale,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,12
332400,Clifton Hill,323500,Middleton,0,21,0,0,0,0,0,0,0,0,24,0,6,6,0,0,0,0,0,0,0,15
332400,Clifton Hill,324200,Riccarton Central,0,12,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,9
332400,Clifton Hill,324900,Hagley Park,0,18,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,9,0,0,0,42
332400,Clifton Hill,325500,Tower Junction,0,15,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,15
332400,Clifton Hill,325700,Christchurch Central-West,0,45,0,0,0,0,0,0,0,0,48,0,39,0,0,0,0,6,0,0,0,54
332400,Clifton Hill,325800,Christchurch Central-North,0,12,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,15
332400,Clifton Hill,326400,Addington North,0,12,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,12
332400,Clifton Hill,326600,Christchurch Central,0,27,0,0,0,0,0,0,0,0,36,0,51,0,0,6,0,6,0,0,0,72
332400,Clifton Hill,327100,Christchurch Central-South,0,21,6,0,0,0,0,0,0,0,36,0,24,0,0,0,0,0,0,0,0,33
332400,Clifton Hill,328100,Sydenham Central,0,12,15,0,0,0,0,0,0,0,27,0,12,6,0,0,0,0,0,0,0,18
332400,Clifton Hill,328400,Wainoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
332400,Clifton Hill,328800,Lancaster Park,0,6,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,15
332400,Clifton Hill,330700,Bromley North,0,9,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,9
332400,Clifton Hill,331500,Woolston South,0,12,0,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,27
332400,Clifton Hill,331801,Brookhaven-Ferrymead,0,24,0,0,0,0,0,0,0,0,30,0,24,0,0,0,0,0,0,0,0,33
332400,Clifton Hill,332000,Mount Pleasant,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
332400,Clifton Hill,332100,Redcliffs,0,12,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,12
332400,Clifton Hill,332400,Clifton Hill,150,0,0,0,0,0,0,0,0,0,159,276,0,6,0,0,0,0,0,0,0,291
332400,Clifton Hill,332501,Lyttelton,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,12
332400,Clifton Hill,332700,Sumner,0,27,0,0,0,0,0,6,0,0,39,0,21,0,0,0,0,0,9,0,0,42
332501,Lyttelton,316700,Christchurch Airport,0,21,0,0,0,0,0,0,0,0,27,0,15,0,0,0,0,0,0,0,0,18
332501,Lyttelton,317501,Burnside West,0,21,0,0,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,0,12
332501,Lyttelton,319101,Islington-Hornby Industrial,0,12,6,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,27
332501,Lyttelton,320400,Hornby Central,0,6,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
332501,Lyttelton,321200,Ilam University,0,24,0,0,0,0,0,0,0,0,27,0,21,0,0,0,0,0,0,0,0,24
332501,Lyttelton,321800,Bush Inn,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332501,Lyttelton,322300,Sockburn South,0,15,6,0,0,0,0,0,0,0,30,0,18,6,0,0,0,0,0,0,0,24
332501,Lyttelton,323000,Merivale,0,12,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,15
332501,Lyttelton,323400,Shirley West,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
332501,Lyttelton,323500,Middleton,0,27,6,0,0,0,0,0,0,0,36,0,24,0,0,0,0,0,0,0,0,30
332501,Lyttelton,324001,Burwood North,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
332501,Lyttelton,324200,Riccarton Central,0,9,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,12
332501,Lyttelton,324800,St Albans East,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,9
332501,Lyttelton,324900,Hagley Park,0,18,0,0,0,0,0,0,0,0,30,0,24,0,0,0,0,6,0,0,0,42
332501,Lyttelton,325000,Hillmorton,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
332501,Lyttelton,325500,Tower Junction,0,24,0,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,0,18
332501,Lyttelton,325700,Christchurch Central-West,0,48,9,6,6,0,6,0,0,0,75,0,48,0,0,15,0,6,0,0,0,84
332501,Lyttelton,325800,Christchurch Central-North,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,18
332501,Lyttelton,326400,Addington North,0,18,6,0,0,0,0,0,0,0,33,0,21,0,0,0,0,0,0,0,0,24
332501,Lyttelton,326600,Christchurch Central,0,36,0,0,9,0,0,0,0,0,57,0,63,0,0,18,0,9,0,0,0,99
332501,Lyttelton,327000,Christchurch Central-East,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12
332501,Lyttelton,327100,Christchurch Central-South,0,60,6,0,0,0,0,0,0,0,75,0,36,0,0,0,0,0,0,0,0,48
332501,Lyttelton,327600,Spreydon North,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
332501,Lyttelton,328100,Sydenham Central,0,39,6,0,0,0,0,0,0,0,51,0,39,9,0,0,0,0,0,0,0,48
332501,Lyttelton,328400,Wainoni,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332501,Lyttelton,328800,Lancaster Park,0,15,6,0,0,0,0,0,0,0,27,0,21,0,0,0,0,0,0,0,0,21
332501,Lyttelton,328900,Phillipstown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
332501,Lyttelton,329100,Somerfield East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332501,Lyttelton,329200,Somerfield West,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
332501,Lyttelton,329400,Sydenham North,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
332501,Lyttelton,330200,New Brighton,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
332501,Lyttelton,330300,Cashmere West,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
332501,Lyttelton,330500,Ensors,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
332501,Lyttelton,330700,Bromley North,0,12,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,15
332501,Lyttelton,331500,Woolston South,0,42,12,0,0,0,0,0,0,0,63,0,27,12,0,0,0,0,0,0,0,39
332501,Lyttelton,331801,Brookhaven-Ferrymead,0,21,0,0,0,0,0,0,0,0,27,0,24,0,0,0,0,0,0,0,0,30
332501,Lyttelton,332200,Governors Bay,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9
332501,Lyttelton,332501,Lyttelton,228,117,15,0,9,0,0,57,0,0,435,366,126,12,6,0,0,0,90,0,0,606
332501,Lyttelton,332700,Sumner,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,12
332501,Lyttelton,336001,Lincoln West,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9
332700,Sumner,314400,Rangiora Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
332700,Sumner,316700,Christchurch Airport,0,24,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,27
332700,Sumner,317501,Burnside West,0,18,0,0,0,0,0,0,0,0,24,0,18,0,0,0,0,0,0,0,0,21
332700,Sumner,319101,Islington-Hornby Industrial,0,6,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,15
332700,Sumner,320000,Northlands (Christchurch City),0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9
332700,Sumner,320400,Hornby Central,0,9,0,0,0,0,0,0,0,0,12,0,9,9,0,0,0,0,0,0,0,21
332700,Sumner,320900,Papanui East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332700,Sumner,321200,Ilam University,0,9,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12
332700,Sumner,321400,Strowan,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,6
332700,Sumner,321800,Bush Inn,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
332700,Sumner,322200,Rutland,0,9,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9
332700,Sumner,322300,Sockburn South,0,9,9,0,0,0,0,0,0,0,24,0,6,0,0,0,0,0,0,0,0,12
332700,Sumner,323000,Merivale,0,27,0,0,0,0,0,0,0,0,33,0,24,0,0,0,0,0,0,0,0,27
332700,Sumner,323500,Middleton,0,33,18,0,0,0,0,0,0,0,57,0,15,0,0,0,0,0,0,0,0,24
332700,Sumner,324001,Burwood North,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
332700,Sumner,324200,Riccarton Central,0,12,0,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,21
332700,Sumner,324800,St Albans East,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
332700,Sumner,324900,Hagley Park,0,36,0,0,0,0,12,0,0,0,51,0,42,0,0,9,0,12,0,0,0,66
332700,Sumner,325000,Hillmorton,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
332700,Sumner,325500,Tower Junction,0,30,0,0,0,0,0,0,0,0,36,0,27,6,0,0,0,0,0,0,0,39
332700,Sumner,325700,Christchurch Central-West,0,60,9,0,0,0,6,0,0,0,78,0,66,6,0,0,0,12,0,0,0,90
332700,Sumner,325800,Christchurch Central-North,0,27,0,0,0,0,0,0,0,0,33,0,27,0,0,0,0,0,0,0,0,36
332700,Sumner,326400,Addington North,0,18,0,0,0,0,0,0,0,0,27,0,12,0,0,0,0,0,0,0,0,18
332700,Sumner,326600,Christchurch Central,0,51,6,0,12,0,0,0,0,0,81,0,72,0,0,18,0,12,0,0,0,111
332700,Sumner,327000,Christchurch Central-East,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6
332700,Sumner,327100,Christchurch Central-South,0,54,15,0,6,0,0,0,0,0,81,0,42,9,0,9,0,0,0,0,0,60
332700,Sumner,327200,North Beach,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
332700,Sumner,327901,Stanmore,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
332700,Sumner,327902,Linwood Central,0,9,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
332700,Sumner,328100,Sydenham Central,0,36,9,0,0,0,0,0,0,0,54,0,21,6,0,0,0,0,0,0,0,33
332700,Sumner,328400,Wainoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
332700,Sumner,328800,Lancaster Park,0,18,18,0,0,0,0,0,0,0,36,0,15,15,0,0,0,0,0,0,0,33
332700,Sumner,330300,Cashmere West,0,6,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,9
332700,Sumner,330500,Ensors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
332700,Sumner,330700,Bromley North,0,12,12,0,0,0,0,0,0,0,24,0,9,9,0,0,0,0,0,0,0,21
332700,Sumner,331100,Woolston East,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6
332700,Sumner,331500,Woolston South,0,33,12,0,0,0,0,0,0,0,42,0,36,6,0,0,0,0,0,0,0,45
332700,Sumner,331801,Brookhaven-Ferrymead,0,48,15,0,0,0,0,0,0,0,69,0,48,15,0,0,0,0,0,0,0,72
332700,Sumner,332000,Mount Pleasant,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
